m,e0,e1,a0,a1,Q,T0,T1,s0
24226.0,0.3367456451746058,0.3315033435152316,0.5026211508296871,0.4973788491703129,0.16823524782649352,0.33881409102138405,0.33482887386813837,400
31485.0,0.00019056693663649358,0.9870732094648246,0.006558678735905987,0.993441321264094,0.0002951013397514135,-37.23884631703113,0.26745610947217957,10
30979.0,0.00035507924723199584,0.9744342941992963,0.01296039252396785,0.9870396074760321,0.0003742149457133248,-18.71144328700569,0.2617556448985712,20
30937.0,0.0011959789249119178,0.9596922778549957,0.02075185053495814,0.9792481494650419,0.0015306792485733078,-11.28551772586407,0.27792908260274024,30
30379.0,0.002205470884492577,0.9472991211033938,0.02745317489054939,0.9725468251094506,0.002903588145843017,-8.281014089167215,0.29121044720619904,40
30337.0,0.003955565810726176,0.9347331641230181,0.03461120084385404,0.965388799156146,0.005515261173745234,-6.3025648453870335,0.3120204528166991,50
29610.0,0.00591016548463357,0.9211077338736913,0.042401215805471126,0.9575987841945289,0.008224604765702748,-4.9559383131436725,0.32514155331182054,60
29617.0,0.007090522335145356,0.9043792416517541,0.051355640341695645,0.9486443596583044,0.008906241080479438,-4.027247942512085,0.31535768985280416,70
29348.0,0.01158511653264277,0.887454000272591,0.0620655581300259,0.9379344418699741,0.015465966053302305,-3.0891598836866,0.34695276025324295,80
28703.0,0.014493258544403025,0.8733581855555168,0.07056753649444308,0.9294324635055569,0.019026962675017023,-2.6075650673272492,0.3539487379690218,90
28593.0,0.0169971671388102,0.8609100129402302,0.07804357709929004,0.92195642290071,0.021812734424714764,-2.280835077593429,0.3584962706099349,100
28181.0,0.02157481991412654,0.8423050991802988,0.08963486036691388,0.9103651396330861,0.027080823442260926,-1.8695249411960344,0.36736616981932185,110
27708.0,0.026707088205572396,0.8270174678793129,0.09984481016312978,0.9001551898368703,0.033476204178121916,-1.5666281223135365,0.3807544804826236,120
27486.0,0.029942516190060393,0.8120497707924034,0.1089463726988285,0.8910536273011715,0.03614640813165659,-1.384790220379192,0.37819831384728,130
27114.0,0.035479825920188834,0.7957512724053994,0.11986427675739471,0.8801357232426053,0.04222476215523108,-1.169317002598344,0.38669732029132614,140
27030.0,0.04213836477987421,0.7772844987051424,0.13242693303736588,0.8675730669626341,0.04920294437238237,-0.9699680310752583,0.3948567321659689,150
26603.0,0.048114874262301245,0.7632221929857534,0.14244634063827388,0.8575536593617261,0.05564782860213213,-0.8294872102836063,0.40368809867141814,160
26457.0,0.05404996787239672,0.7486865479835204,0.15268170994443814,0.8473182900555618,0.061476526641678464,-0.7148008646797147,0.409020075663611,170
26422.0,0.06263719627583075,0.7251532813564454,0.16874195745969267,0.8312580425403073,0.06832669613700404,-0.5707121867940353,0.4093752132208868,180
25898.0,0.0706618271681211,0.7069271758436945,0.1818673256622133,0.8181326743377867,0.07517220604919106,-0.4683344116949303,0.4132590333106042,190
25937.0,0.07957743763735205,0.6928711878783206,0.19335312487951575,0.8066468751204843,0.08438401347335689,-0.371784340455223,0.42468237604641484,200
25771.0,0.08525086337355943,0.6749447052888906,0.2051530790423344,0.7948469209576656,0.08632615506601815,-0.31886808108986286,0.4155149236306783,210
25704.0,0.09453781512605042,0.6504824151882975,0.22202769996887645,0.7779723000311236,0.09048303114516199,-0.24781614224570178,0.40808729441667746,220
25543.0,0.10362917433347688,0.6383745057354265,0.23262733429902518,0.7673726657009748,0.09902739534081295,-0.1870166345541585,0.41786241999414264,230
25092.0,0.11589351187629524,0.6184839789574367,0.2487047664594293,0.7512952335405707,0.10807890203331194,-0.11282137037832267,0.4230079737760565,240
25161.0,0.12578991296053416,0.5989428083144549,0.2634235523230396,0.7365764476769604,0.11279589008408986,-0.06610524679878034,0.4185022240658201,250
25021.0,0.13504656088885336,0.5824707245913433,0.27628791814875503,0.7237120818512449,0.11742309434776044,-0.027148166325021,0.41568400077977424,260
24721.0,0.15023664091258443,0.5639334978358481,0.2931515715383682,0.7068484284616318,0.128597594034339,0.03433147122384688,0.42462805426150474,270
24688.0,0.15878159429682437,0.5523736228127025,0.3032039857420609,0.6967960142579391,0.13369787465390492,0.06525692483519699,0.4259194653464669,280
24523.0,0.16735309709252538,0.5302776984871346,0.31853769930269543,0.6814623006973046,0.13177366243094196,0.081125779611347,0.4082811460590863,290
24535.0,0.1811289993886285,0.5142449561850417,0.33344202160179337,0.6665579783982066,0.13989083523747525,0.12113326674161871,0.41181704771218813,300
24550.0,0.19507128309572302,0.49156822810590634,0.35175152749490834,0.6482484725050917,0.14268429200144356,0.1492735801556948,0.40226755196604225,310
24239.0,0.2111060687322084,0.4705227113329758,0.3702916786996163,0.6297083213003837,0.14798028283605713,0.1828379799961731,0.39708955813484853,320
24088.0,0.22604616406509465,0.4529226170707406,0.386561773497177,0.613438226502823,0.15323231867162368,0.2108866933108722,0.39405398423070875,330
23982.0,0.23851221749645568,0.43949628888332914,0.39950796430656327,0.6004920356934368,0.15781120790416286,0.23317902286616576,0.39269221593338793,340
24106.0,0.2553721065294947,0.4160375010370862,0.4196673027462043,0.5803326972537958,0.15850292307044084,0.2516335405481273,0.3794697168632256,350
23913.0,0.2669259398653452,0.40262618659306654,0.43214987663613935,0.5678501233638606,0.16034484797742948,0.26634407689755096,0.3724024820464578,360
24075.0,0.27838006230529594,0.38529595015576323,0.4465420560747664,0.5534579439252336,0.15796050892363228,0.2733547078125146,0.3566636482600672,370
23848.0,0.2999832271049983,0.37122609862462264,0.46437856424018786,0.5356214357598121,0.1686715523584401,0.31038551431550726,0.36379638516902757,380
24100.0,0.31423236514522823,0.3475103734439834,0.4833609958506224,0.5166390041493776,0.1611890256710456,0.30985110311993264,0.33489207419280836,390
24069.0,0.3295109892392704,0.3311313307574058,0.4991898292409323,0.5008101707590676,0.16064100724335856,0.3217018487641413,0.3222660070619463,400
31708.0,0.00012615112905260502,0.9861549135864766,0.006985618771288003,0.993014381228712,0.00015470451886967496,-35.22685268338755,0.2593906625678933,10
31317.0,0.00047897308171280774,0.9747102212855637,0.012884375898074528,0.9871156241019254,0.0006259318788599533,-18.685475940250228,0.268387178978738,20
30634.0,0.0015015995299340601,0.9607625514134621,0.020369524058235947,0.979630475941764,0.0021733640391500275,-11.343160843582535,0.2933404526122023,30
30468.0,0.002264671130366286,0.9465997111723776,0.027832479978994355,0.9721675200210056,0.0029800483771704744,-8.160048713400002,0.2897753387314526,40
30175.0,0.004009942004971003,0.9336536868268435,0.035178127589063794,0.9648218724109362,0.005544882688597208,-6.208357164565345,0.3105997095008945,50
29535.0,0.005518875909937363,0.9200609446419502,0.04272896563399357,0.9572710343660065,0.00738622281157264,-4.967497189993021,0.3154436431243099,60
29677.0,0.009165346901641001,0.9092563264480911,0.04995451022677495,0.950045489773225,0.013339787619288113,-3.953034654942481,0.3553527765039712,70
29255.0,0.01114339429157409,0.8862416680909246,0.06245086310032473,0.9375491368996752,0.01448656797919734,-3.0947548570856007,0.33930634216214833,80
28779.0,0.015532158865839675,0.8721637304979325,0.07168421418395357,0.9283157858160465,0.020787064605337413,-2.519588253516758,0.36349627711516935,90
28659.0,0.01831885271642416,0.8620677623085243,0.07812554520394989,0.9218744547960501,0.02443050380601941,-2.227429024605131,0.3733223776039079,100
28096.0,0.021070615034168565,0.8446042141230068,0.08823320045558086,0.9117667995444191,0.026571034743067767,-1.9097463752163217,0.3659005774649347,110
28301.0,0.026112151514080775,0.8283806225928413,0.09886576446061976,0.9011342355393802,0.03267542426339609,-1.595101357512882,0.37886236392184114,120
27681.0,0.02976771070409306,0.8123983960117048,0.10868465734619415,0.8913153426538059,0.03591071192326689,-1.3884473820591294,0.37751943656347114,130
27355.0,0.03556936574666423,0.7965271431182599,0.11952111131420216,0.8804788886857978,0.04256813939376469,-1.1694274710694597,0.38871978839265914,140
26983.0,0.04069228773672312,0.781751473149761,0.12947040729348108,0.870529592706519,0.047859402743966495,-1.010741058138915,0.3952895630053932,150
26980.0,0.049962935507783544,0.761527057079318,0.14421793921423276,0.8557820607857672,0.05832824303316686,-0.7949230944196021,0.41072669853620863,160
26322.0,0.05535293670693716,0.7454980624572601,0.15492743712483853,0.8450725628751614,0.06270085186573293,-0.6925467622610939,0.4098317959699418,170
26594.0,0.06091599608934346,0.728622997668647,0.1661464992103482,0.8338535007896518,0.06662267377897835,-0.5991409861237659,0.4069566405612754,180
26146.0,0.07010632601545169,0.7059205997093245,0.18209286315306356,0.8179071368469364,0.07389703040834272,-0.47378998118067106,0.4094253157745863,190
25890.0,0.07373503283120895,0.6953650057937427,0.1891850135187331,0.8108149864812669,0.07588812698225145,-0.4329531759145766,0.40623727256740316,200
25811.0,0.08558366587888884,0.6761845724691024,0.20469954670489326,0.7953004532951068,0.08736352291540006,-0.31506419602799596,0.41909427439280533,210
25648.0,0.0933016219588272,0.6577510917030568,0.21777526512788523,0.7822247348721147,0.09175111171461314,-0.25461851910838523,0.41585868152218497,220
25237.0,0.10175535919483299,0.641042913183025,0.23035622300590403,0.7696437769940959,0.09738273943457454,-0.19787261908972328,0.4164112175753645,230
24860.0,0.11335478680611424,0.6204746580852776,0.24644006436041835,0.7535599356395817,0.1052441629682942,-0.12850416437235307,0.418455854050209,240
24995.0,0.1234246849369874,0.5970794158831766,0.26317263452690537,0.7368273654730946,0.10832969874631071,-0.08172473594706156,0.4092742825965067,250
24634.0,0.13136315661281156,0.58467971096858,0.2733417228221158,0.7266582771778842,0.11329491835489836,-0.0460141574755259,0.4089577818201547,260
24762.0,0.14562636297552703,0.5672805104595752,0.2891729262579759,0.710827073742024,0.12401076338985262,0.015395637942811903,0.41820855650550603,270
24676.0,0.1608850705138596,0.54680661371373,0.30703922840006487,0.6929607715999352,0.13322396547470478,0.0686957235925781,0.4216427000895534,280
24529.0,0.170492070610298,0.5276203677279955,0.3214358514411513,0.6785641485588487,0.13434212803720036,0.09126701413497874,0.4108702580039327,290
24266.0,0.18359020852221214,0.509189812906948,0.33720019780763205,0.6627998021923679,0.13977247024141187,0.12517335532129825,0.4084072210973267,300
24210.0,0.1973151590251962,0.49239983477901694,0.35245766212308965,0.6475423378769104,0.14617751087184433,0.15848298897765195,0.40826166524250607,310
24126.0,0.21122440520600183,0.47334825499461164,0.3689380751056951,0.6310619248943049,0.15021820388661267,0.18557152476553948,0.4028331661565995,320
24287.0,0.22291761024416354,0.4577757648124511,0.38257092271585624,0.6174290772841438,0.1531141986730038,0.20628332368882357,0.39776910988686826,330
24126.0,0.23630108596534857,0.4401061095913123,0.3980974881870182,0.6019025118129818,0.15563895172907105,0.22671399733997746,0.38963784534195367,340
24091.0,0.25021792370594825,0.42082105350545845,0.4146984351002449,0.585301564899755,0.15648626326271248,0.2434577119980149,0.37919969398604747,350
24066.0,0.26838693592620294,0.40131305576331755,0.4335369400814427,0.5664630599185573,0.16086531502204499,0.26871571133086763,0.3725348621279056,360
24152.0,0.28345478635309707,0.3810036435905929,0.4512255713812521,0.5487744286187479,0.1597005401695193,0.2809744897652038,0.3563820792436289,370
24011.0,0.3030694265128483,0.36283370122027403,0.47011786264628713,0.5298821373537129,0.16411724346746998,0.3054759782331626,0.3511238238027763,380
23993.0,0.3199683240945276,0.34726795315300296,0.4863501854707623,0.5136498145292377,0.16686364237416534,0.32394120822943356,0.3439803444664655,390
24060.0,0.33233582709891935,0.328761429758936,0.5017871986699917,0.49821280133000834,0.16109086869968334,0.32346267225195985,0.32115888741101145,400
31344.0,0.00015952016334864726,0.9876531393568146,0.006253190403266973,0.993746809596733,0.00024083554625820014,-39.14595078118917,0.2647388895524944,10
31070.0,0.0006758931445123914,0.9746057289990344,0.013035082072738976,0.986964917927261,0.001011959559738651,-18.267848120550617,0.27979676418932603,20
30555.0,0.0010800196367206677,0.961675666830306,0.01970217640320733,0.9802978235967926,0.0013836877633951472,-11.930487232339845,0.27549066140489414,30
30495.0,0.002852926709296606,0.9486145269716347,0.027119199868830955,0.9728808001311691,0.0042349514155419765,-8.196922532943026,0.31231466030475985,40
30090.0,0.004054503157195082,0.9332003988035892,0.03542705217680293,0.964572947823197,0.0055988542625143856,-6.152529718245628,0.311346789429971,50
29958.0,0.006141932038186795,0.9203551638961213,0.04289338407103278,0.9571066159289672,0.00860417928224344,-4.875911707515072,0.3283736739865501,60
29261.0,0.008304569221831107,0.9019855780732032,0.05315949557431393,0.946840504425686,0.01095727450423134,-3.799392431839956,0.3298688125650535,70
29106.0,0.011784511784511785,0.8882361025218168,0.06177420463134749,0.9382257953686525,0.015936918853352577,-3.088249234631345,0.35064262411958275,80
28664.0,0.014408317052749094,0.8725579123639409,0.07092520234440414,0.9290747976555959,0.01875586545030894,-2.596553242768089,0.35207400452439175,90
28619.0,0.016317830811698523,0.8605821307522974,0.07786785002970055,0.9221321499702995,0.020508857486901122,-2.314245491115708,0.3505700140377942,100
28305.0,0.021762939409998235,0.8422186892775128,0.08977212506624271,0.9102278749337573,0.027407809942178063,-1.85915753990444,0.36741188088640425,110
28149.0,0.0258623752175921,0.8259618458915059,0.09995026466304309,0.9000497353369569,0.03174463962275953,-1.5874940766667132,0.3725025931734943,120
27654.0,0.030917769581254067,0.8119259419975411,0.10949591379185651,0.8905040862081435,0.0378568288882809,-1.3530753225233245,0.38470248451883166,130
27137.0,0.03541290489000258,0.7986144378523786,0.11839923351881196,0.881600766481188,0.04278905278432088,-1.185931840903325,0.39210127509390214,140
26983.0,0.04080346885075788,0.7746358818515362,0.13308379349961086,0.8669162065003891,0.04618434551702166,-0.9909962730306597,0.3824321441846782,150
26837.0,0.04877594365987256,0.759324812758505,0.14472556545068377,0.8552744345493163,0.05566090872970475,-0.8128950033904012,0.40100561294398657,160
26612.0,0.05444912069742973,0.7415451675935668,0.15645197655193147,0.8435480234480686,0.05994379946084716,-0.6976850522272683,0.3995514161555591,170
26207.0,0.06322738199717633,0.7243866142633647,0.16942038386690578,0.8305796161330942,0.06904823105513325,-0.5659369798429623,0.41145196385369504,180
26172.0,0.06724744001222681,0.7118294360385145,0.17770900198685619,0.8222909980131439,0.07133390125012462,-0.509599858908547,0.4069091827920211,190
25946.0,0.07700608957064672,0.693131889308564,0.1919371001310414,0.8080628998689586,0.08033247832786661,-0.3994987639543486,0.41571761740813845,200
25695.0,0.08305117727184277,0.6778361548939482,0.20260751118894726,0.7973924888110527,0.08400274736332669,-0.3415961477558647,0.4127128042017685,210
25434.0,0.09105921207832036,0.6644255720688842,0.2133168200047181,0.7866831799952819,0.09111029276279003,-0.2731064514970778,0.41927224070036384,220
25303.0,0.10619294154843299,0.6415444808915939,0.23232423032841956,0.7676757696715805,0.10443678710148085,-0.16530506503165526,0.43139650676099833,230
24887.0,0.11174508779684172,0.6173906055370274,0.2471772411299072,0.7528227588700929,0.10129699852849883,-0.1406325165183535,0.40828351641496213,240
24968.0,0.1218760012816405,0.6050945209868632,0.25839074014738866,0.7416092598526114,0.11022045337545028,-0.08518961152942271,0.417799829414832,250
25220.0,0.13758921490880255,0.5794607454401269,0.27906423473433783,0.7209357652656622,0.11942473560188194,-0.01676518593791149,0.41823048473480817,260
24942.0,0.1467404378157325,0.5673963595541657,0.28967203913078343,0.7103279608692166,0.12566109512309276,0.020258644623841065,0.4217355455274371,270
24878.0,0.1658091486453895,0.5466677385641933,0.30957070504059814,0.6904292949594019,0.139950254452113,0.09228491855113088,0.433634721124781,280
24638.0,0.17099602240441594,0.5306031333712152,0.3201964445166004,0.6798035554833997,0.13694051864668721,0.09537504352594454,0.4176953495980454,290
24510.0,0.18261933904528763,0.5059567523459813,0.33833129334965323,0.6616687066503468,0.1363025499712771,0.11644487478767068,0.400485660511589,300
24531.0,0.1971790795320207,0.4939464351229057,0.3516163222045575,0.6483836777954425,0.14709008298272308,0.16096239483809147,0.4112895031369282,310
24407.0,0.21055434916212562,0.47437210636292865,0.3680911213995985,0.6319088786004016,0.15012655101782324,0.18533664654120977,0.4033396002153549,320
24275.0,0.2243048403707518,0.4567662203913491,0.3837693099897013,0.6162306900102986,0.15405191416156072,0.20921924727217822,0.39833414547396134,330
24032.0,0.23755825565912117,0.43583555259653795,0.4008613515312916,0.5991386484687083,0.1537368650152549,0.22552589903790435,0.38432874806824424,340
23841.0,0.25313535506060986,0.41927771486095383,0.416928820099828,0.583071179900172,0.1586114280615502,0.24898136256896383,0.38172554967015326,350
23908.0,0.2667308014053873,0.4006608666555128,0.43303496737493724,0.5669650326250627,0.15842303687194875,0.26331360085867206,0.3679959846314148,360
24077.0,0.2870374216056818,0.3827719400257507,0.4521327407899655,0.5478672592100344,0.1652268126228713,0.2939955495602265,0.36692248454354964,370
23977.0,0.29916169662593317,0.36501647412103266,0.46707261125245025,0.5329273887475497,0.1620097448875013,0.2985518839141266,0.3491772323333785,380
23746.0,0.3169797018445212,0.34869030573570287,0.4841446980544092,0.5158553019455908,0.16516722638065234,0.3182300250125497,0.3429625035794785,390
24091.0,0.33307044124361795,0.3348553401685277,0.49910755053754513,0.5008924494624548,0.16792418848005958,0.3350867329939702,0.33721374684896716,400
31679.0,0.00015783326493891853,0.986868272357082,0.00664478045392847,0.9933552195460715,0.0002273603153160053,-36.877163445371764,0.2649926338592628,10
30948.0,0.0006139330489853948,0.9750872431174874,0.012763344965748998,0.987236655034251,0.0009020601485415503,-18.687656989974947,0.27712152392825223,20
30706.0,0.0012701100762066045,0.9608545561128118,0.020207776981697387,0.9797922230183026,0.0017235116513292237,-11.544620891838083,0.28395126990108993,30
30412.0,0.002466131790082862,0.9484085229514665,0.027028804419308168,0.9729711955806918,0.003471151043491383,-8.344960359772926,0.2994034929607655,40
29972.0,0.003970372347524356,0.9351060990257574,0.03443213666088349,0.9655678633391165,0.005569600624981241,-6.3228118948991945,0.31249700295101757,50
29456.0,0.0056355241716458445,0.9207631721890277,0.04243617599130907,0.9575638240086909,0.0076693902777610345,-4.979077402878442,0.3193509525699073,60
28899.0,0.007993356171493823,0.9042181390359528,0.05188760856777051,0.9481123914322295,0.01060206449722334,-3.916599535933166,0.3281209926323663,70
29039.0,0.011673955714728469,0.8868762698440029,0.06239884293536279,0.9376011570646372,0.015560680230112811,-3.069344660046942,0.3455315428258727,80
28899.0,0.014256548669504135,0.8734558289214159,0.07040035987404408,0.9295996401259559,0.018600675998218463,-2.6236297346050956,0.3514502000804596,90
28373.0,0.01681175765692736,0.8607831388996581,0.07801430937863461,0.9219856906213654,0.02145105037820405,-2.2849947641601416,0.35638197902811874,100
28389.0,0.022332593610201134,0.8406425023776815,0.09084504561625982,0.9091549543837402,0.028159542594361597,-1.8251195194001109,0.37058084291898385,110
27928.0,0.026246061300486966,0.8278072185620167,0.09921942136923517,0.9007805786307648,0.03280313544728242,-1.5844195804693049,0.3784579740945311,120
27414.0,0.03155322098198001,0.8111184066535347,0.11021740716422267,0.8897825928357773,0.038810688279952044,-1.3330450958789644,0.3875738488922197,130
27590.0,0.03472272562522653,0.7941283073577383,0.12029720913374412,0.8797027908662559,0.04050261419971757,-1.1808947108637073,0.379649246938064,140
27256.0,0.039514235397710595,0.7819562665101262,0.12877898444379218,0.8712210155562078,0.045860417126672326,-1.0391384010521543,0.38803382633646605,150
26812.0,0.047739817991943906,0.7611517231090557,0.14329404744144414,0.8567059525585559,0.05441326791958612,-0.8325365005912774,0.39856905729958003,160
26574.0,0.05320990441785203,0.7456912771882291,0.15375931361481146,0.8462406863851886,0.05913595578910824,-0.7234406703161069,0.4009748436367165,170
26533.0,0.0634304451060943,0.7275091395620548,0.16796065277201974,0.8320393472279802,0.07043932845298273,-0.5652217599996752,0.4167168165499206,180
26111.0,0.06966412623032438,0.7060625789896978,0.18180077362031327,0.8181992263796867,0.07322520988276005,-0.47874041770760445,0.40761180885872067,190
25807.0,0.07536714844809547,0.6916340527763785,0.1918665478358585,0.8081334521641416,0.07710875253929117,-0.41463843315277815,0.4063504717981457,200
25613.0,0.0826923827743724,0.6780931558193105,0.20229961347753095,0.7977003865224691,0.08353449832242787,-0.3436610617638261,0.4125927747850629,210
25757.0,0.09193617269091897,0.6605582948324727,0.2156889389292231,0.7843110610707769,0.09082890862900972,-0.26772597348607186,0.41621153596851684,220
25441.0,0.10223654730553045,0.6397154199913525,0.23126056365708894,0.7687394363429111,0.09751019800507177,-0.19493703527870015,0.41632102189915576,230
24942.0,0.11169914200946195,0.6220832331007938,0.24480795445433406,0.755192045545666,0.1035364148906932,-0.13798861660323444,0.415525298233283,240
24961.0,0.12575617964023877,0.5982132126116743,0.26377148351428226,0.7362285164857177,0.1123615682498269,-0.06680452681881555,0.4171619564389225,250
24831.0,0.13406628810760743,0.5824976843461802,0.2757843018807136,0.7242156981192863,0.11601861388754975,-0.03292652734404889,0.41358832558962755,260
24868.0,0.14669454720926492,0.5647016245777706,0.29099646131574713,0.7090035386842528,0.12403121342195567,0.018385854927331267,0.41742535919468704,270
24667.0,0.16094377103012122,0.5457493817651112,0.30759719463250496,0.692402805367495,0.1326554737686682,0.0678984556844518,0.4200811420627589,280
24353.0,0.1743932985669117,0.5239600870529298,0.3252166057569909,0.674783394243009,0.13725491581362737,0.10426862613655444,0.4134442338345716,290
24424.0,0.18227972486079266,0.50921225024566,0.3365337373075663,0.6634662626924337,0.13804953702918915,0.11936897425513043,0.4053874298688356,300
24341.0,0.19682839653259931,0.49192720101885706,0.3524505977568711,0.6475494022431288,0.14521394534684717,0.15630604214344457,0.4069812236379289,310
24196.0,0.20433129442883122,0.4735080178541908,0.3654116382873202,0.6345883617126797,0.14161125806601577,0.16109285072687224,0.38800124335158903,320
